price,brand,ram,ram_type,display_size,display_type,pixels,screen_rate,screen_panel,length,width,height,cpu_brand,gpu_brand,hdd,ssd,OS,weight,cpu_point,gpu_point,fingerprint_reader,web_camera
2095.0,DELL,16.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,321.3,212.0,20.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.4,5524.0,1435.0,0.0,1.0
1269.0,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.4,233.9,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.74,7885.0,1435.0,0.0,1.0
1999.99,DELL,8.0,LPDDR4X,13.3,FHD,2073600.0,60.0,IPS,301.7,199.2,7.8,INTEL,INTEL,0.0,256.0,WINDOWS,1.29,5002.0,1097.0,1.0,0.0
960.0,ASUS,8.0,DDR4,15.6,FHD,2073600.0,60.0,TN,360.2,234.9,19.9,AMD,AMD,0.0,512.0,WINDOWS,1.8,8919.0,1129.0,1.0,0.0
2999.0,MSI,16.0,DDR4,15.6,WQHD,3686400.0,165.0,IPS,359.0,259.0,26.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.47,15486.0,10741.0,1.0,0.0
3099.0,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.4,233.9,23.0,INTEL,NVIDIA,0.0,512.0,WINDOWS,1.89,15411.0,5294.0,1.0,0.0
969.0,LENOVO,16.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,323.0,218.0,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.4,9469.0,1097.0,1.0,0.0
3889.0,HP,32.0,DDR4,17.3,HD+,1440000.0,60.0,TN,415.0,272.0,25.0,INTEL,INTEL,0.0,8000.0,WINDOWS,2.45,3240.0,425.0,0.0,1.0
1669.0,MSI,16.0,DDR5,17.3,FHD,2073600.0,144.0,IPS,397.0,268.4,25.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.9,15486.0,8864.0,1.0,0.0
238.47,MICROSOFT,4.0,LPDDR4X,12.4,PIXELSENSE,1572864.0,60.0,IPS,278.0,205.6,15.7,INTEL,INTEL,0.0,64.0,WINDOWS,1.11,3240.0,425.0,1.0,0.0
1049.0,HP,8.0,DDR4,14.0,HD,1049088.0,60.0,TN,324.0,225.0,17.9,AMD,AMD,0.0,256.0,WINDOWS,1.46,940.0,451.0,0.0,1.0
759.0,HP,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,225.0,17.9,AMD,AMD,0.0,256.0,WINDOWS,1.46,7135.0,914.0,0.0,1.0
1115.0,HP,8.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.0,257.8,20.6,INTEL,INTEL,0.0,256.0,WINDOWS,2.05,5002.0,1097.0,1.0,0.0
1619.99,LENOVO,16.0,DDR5,15.6,QHD,3686400.0,165.0,IPS,358.8,262.35,19.99,INTEL,NVIDIA,0.0,512.0,WINDOWS,2.4,15486.0,8841.0,1.0,0.0
1009.99,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
1390.0,LENOVO,12.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,357.0,235.0,18.9,AMD,AMD,0.0,1000.0,WINDOWS,1.7,7135.0,914.0,1.0,0.0
1599.0,LENOVO,16.0,DDR4,17.3,FHD,2073600.0,144.0,IPS,398.6,290.0,24.3,INTEL,NVIDIA,1000.0,512.0,WINDOWS,2.98,12390.0,5936.0,1.0,0.0
1400.0,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,19.0,INTEL,INTEL,0.0,4000.0,WINDOWS,1.7,7916.0,1097.0,1.0,0.0
1809.0,ACER,32.0,DDR5,15.6,FHD,2073600.0,165.0,IPS,359.4,276.4,25.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.5,15486.0,8864.0,1.0,0.0
1598.0,DELL,32.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,328.7,239.5,18.1,INTEL,INTEL,1000.0,2000.0,WINDOWS,1.64,5002.0,1097.0,0.0,1.0
1389.99,ASUS,40.0,DDR4,14.0,WQHD,3686400.0,120.0,IPS,324.0,222.0,17.9,AMD,NVIDIA,0.0,2000.0,WINDOWS,1.6,13179.0,5970.0,1.0,0.0
3609.99,ASUS,64.0,DDR5,17.3,QHD,3686400.0,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,0.0,4000.0,WINDOWS,2.8,34357.0,10610.0,1.0,0.0
1924.0,LENOVO,24.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,329.0,227.0,17.9,INTEL,INTEL,0.0,2000.0,WINDOWS,1.47,5002.0,1097.0,1.0,0.0
1359.99,DELL,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,16.96,INTEL,INTEL,2000.0,256.0,WINDOWS,1.73,7885.0,1435.0,1.0,0.0
2439.0,HP,16.0,DDR4,16.1,FHD,2073600.0,144.0,IPS,369.06,245.11,22.6,AMD,NVIDIA,0.0,4000.0,WINDOWS,2.3,12472.0,4713.0,1.0,0.0
3249.99,MSI,32.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,259.0,24.9,INTEL,NVIDIA,0.0,8000.0,WINDOWS,2.25,15486.0,8290.0,1.0,0.0
2590.0,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,229.1,18.54,AMD,AMD,0.0,2000.0,WINDOWS,1.7,10523.0,1129.0,1.0,0.0
2499.99,ASUS,64.0,DDR5,17.3,QHD,3686400.0,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,0.0,2000.0,WINDOWS,2.8,34357.0,10610.0,1.0,0.0
1389.0,ASUS,20.0,DDR4,17.3,HD+,1440000.0,60.0,TN,406.9,256.0,19.9,INTEL,INTEL,0.0,2000.0,WINDOWS,2.3,3240.0,425.0,1.0,0.0
1279.0,ASUS,16.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,256.0,22.8,AMD,NVIDIA,0.0,1000.0,WINDOWS,2.3,13081.0,7722.0,1.0,0.0
1539.99,HP,32.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,4000.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
959.99,DELL,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,17.5,INTEL,INTEL,1000.0,512.0,WINDOWS,1.73,5125.0,1435.0,1.0,0.0
749.99,DELL,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,363.9,249.0,18.0,AMD,AMD,0.0,512.0,WINDOWS,1.96,1839.0,451.0,1.0,0.0
1025.99,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,229.1,18.54,AMD,AMD,0.0,1000.0,WINDOWS,1.7,7983.0,914.0,1.0,0.0
627.99,LENOVO,16.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,399.0,274.0,19.9,AMD,AMD,0.0,1000.0,WINDOWS,2.04,7983.0,914.0,1.0,0.0
1029.99,HP,16.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,323.3,214.6,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.32,4769.0,1097.0,1.0,0.0
1099.0,MSI,32.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.25,9525.0,4693.0,1.0,0.0
1049.99,ACER,36.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,403.5,263.7,20.9,INTEL,INTEL,1000.0,1000.0,WINDOWS,2.5,5002.0,1097.0,1.0,0.0
748.99,HP,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,322.0,209.0,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.56,7916.0,1097.0,1.0,0.0
1099.99,LENOVO,16.0,LPDDR4X,14.0,2.8K,5184000.0,60.0,OLED,313.1,224.9,17.8,INTEL,INTEL,0.0,512.0,WINDOWS,1.55,7885.0,1435.0,1.0,0.0
499.0,LENOVO,36.0,DDR4,15.6,FHD,2073600.0,60.0,TN,360.2,236.0,17.9,INTEL,INTEL,0.0,2000.0,WINDOWS,1.55,1792.0,313.0,1.0,0.0
999.99,ACER,36.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,403.5,263.7,20.9,INTEL,INTEL,1000.0,1000.0,WINDOWS,2.5,5002.0,1097.0,0.0,1.0
1099.99,HP,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.4,233.9,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.74,7916.0,1097.0,0.0,1.0
5144.0,MSI,64.0,DDR5,15.6,QHD,3686400.0,240.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,0.0,4000.0,WINDOWS,2.38,15486.0,12769.0,1.0,0.0
8409.0,HP,64.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,357.9,239.7,22.6,AMD,NVIDIA,0.0,8000.0,WINDOWS,2.37,13081.0,8886.0,1.0,0.0
1689.0,HP,32.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.0,257.8,20.6,INTEL,INTEL,2000.0,1000.0,WINDOWS,2.05,5125.0,1435.0,1.0,0.0
2099.99,LG,16.0,LPDDR5,17.0,QHD+,4096000.0,60.0,IPS,378.7,258.8,17.8,INTEL,INTEL,0.0,1000.0,WINDOWS,1.35,9933.0,1435.0,1.0,0.0
1284.0,HP,8.0,DDR4,14.0,HD,1049088.0,60.0,TN,324.0,225.0,17.9,AMD,AMD,0.0,2000.0,WINDOWS,1.46,940.0,451.0,0.0,1.0
699.99,LENOVO,24.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,399.0,274.0,19.9,AMD,AMD,0.0,2000.0,WINDOWS,2.04,7983.0,914.0,1.0,0.0
2059.99,MSI,64.0,DDR5,17.3,FHD,2073600.0,144.0,IPS,397.0,268.4,25.9,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.9,16894.0,8864.0,1.0,0.0
819.99,LENOVO,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,365.0,240.0,18.9,AMD,AMD,0.0,256.0,WINDOWS,1.7,8919.0,1129.0,0.0,1.0
649.0,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.4,233.9,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.74,7885.0,1435.0,1.0,0.0
1192.47,HP,16.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,17.9,AMD,AMD,0.0,1000.0,WINDOWS,1.74,1839.0,451.0,0.0,1.0
7274.0,MSI,128.0,DDR5,17.3,4K UHD,8294400.0,144.0,IPS,397.0,330.0,23.0,INTEL,NVIDIA,0.0,8000.0,WINDOWS,3.3,30647.0,19414.0,1.0,0.0
2180.0,ASUS,36.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,220.0,18.2,AMD,AMD,0.0,2000.0,WINDOWS,1.5,7135.0,914.0,1.0,0.0
1369.0,LENOVO,16.0,LPDDR4X,14.0,FHD,2073600.0,60.0,IPS,327.5,224.0,225.3,INTEL,INTEL,0.0,2000.0,WINDOWS,1.28,5125.0,1435.0,1.0,0.0
4979.0,MSI,32.0,DDR4,17.3,FHD,2073600.0,360.0,IPS,398.0,284.0,25.9,INTEL,NVIDIA,0.0,8000.0,WINDOWS,3.47,15486.0,8864.0,1.0,0.0
1199.0,LENOVO,40.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.2,236.5,19.9,AMD,AMD,0.0,2000.0,WINDOWS,1.63,10523.0,1129.0,1.0,0.0
1219.0,LENOVO,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,356.67,233.13,16.9,INTEL,NVIDIA,1000.0,1000.0,WINDOWS,1.77,7885.0,2373.0,1.0,0.0
1059.0,HP,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,229.1,18.54,AMD,AMD,0.0,512.0,WINDOWS,1.7,10523.0,1129.0,0.0,1.0
1139.99,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.7,5125.0,1435.0,1.0,0.0
1669.99,HP,64.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,357.88,255.01,23.5,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.29,13001.0,4713.0,1.0,0.0
809.99,HP,20.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,415.0,272.0,25.0,INTEL,INTEL,1000.0,256.0,WINDOWS,2.45,5002.0,1097.0,0.0,1.0
3419.0,ASUS,64.0,DDR4,15.6,QHD,3686400.0,165.0,IPS,355.0,260.0,22.6,AMD,NVIDIA,0.0,1000.0,WINDOWS,2.3,13081.0,11441.0,1.0,0.0
2479.0,ASUS,32.0,DDR5,18.0,WQXGA,4096000.0,240.0,IPS,399.0,294.0,23.1,INTEL,NVIDIA,0.0,1000.0,WINDOWS,3.0,30647.0,19414.0,1.0,0.0
1100.0,DELL,8.0,DDR4,14.0,HD,1049088.0,60.0,TN,326.0,226.0,17.6,INTEL,INTEL,0.0,512.0,WINDOWS,1.52,5002.0,1097.0,0.0,1.0
3139.0,MSI,16.0,DDR4,17.3,FHD,2073600.0,360.0,IPS,398.0,284.0,25.9,INTEL,NVIDIA,0.0,4000.0,WINDOWS,3.47,15486.0,8864.0,1.0,0.0
923.99,LENOVO,16.0,LPDDR4X,14.0,FHD,2073600.0,60.0,IPS,321.5,217.5,17.9,AMD,AMD,0.0,2000.0,WINDOWS,1.5,7135.0,914.0,1.0,0.0
879.0,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.7,9933.0,1435.0,0.0,1.0
789.99,HP,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.75,7916.0,1097.0,0.0,1.0
3399.0,HP,64.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,323.3,214.6,17.9,INTEL,INTEL,0.0,8000.0,WINDOWS,1.32,5125.0,1435.0,1.0,0.0
3919.0,ASUS,32.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,256.0,22.8,AMD,NVIDIA,0.0,4000.0,WINDOWS,2.3,13081.0,7722.0,1.0,0.0
1549.0,ASUS,64.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,256.0,22.8,AMD,NVIDIA,0.0,2000.0,WINDOWS,2.3,13081.0,7722.0,1.0,0.0
2229.0,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.5,233.6,19.2,INTEL,NVIDIA,0.0,2000.0,WINDOWS,1.75,5524.0,1994.0,1.0,0.0
2149.0,MSI,64.0,DDR4,17.3,FHD,2073600.0,144.0,IPS,398.0,273.0,27.2,INTEL,NVIDIA,0.0,512.0,WINDOWS,2.8,15486.0,10741.0,1.0,0.0
2249.99,MSI,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.1,259.08,24.89,INTEL,NVIDIA,1000.0,128.0,WINDOWS,2.1,12390.0,5294.0,1.0,0.0
4779.0,MSI,64.0,DDR5,17.3,FHD,2073600.0,144.0,IPS,397.0,268.4,25.9,INTEL,NVIDIA,0.0,8000.0,WINDOWS,2.9,16894.0,8864.0,1.0,0.0
1029.0,ACER,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,363.4,238.5,17.9,INTEL,INTEL,2000.0,256.0,WINDOWS,1.65,5125.0,1435.0,1.0,0.0
1649.0,ACER,32.0,DDR4,16.0,WQXGA,4096000.0,165.0,IPS,358.14,261.62,19.81,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.44,12390.0,8290.0,1.0,0.0
2169.0,ACER,64.0,DDR5,15.6,FHD,2073600.0,165.0,IPS,359.4,276.4,25.9,INTEL,NVIDIA,0.0,4000.0,WINDOWS,2.5,15486.0,8864.0,1.0,0.0
1374.99,HP,64.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
1079.0,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,TN,358.0,242.0,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.7,5002.0,1097.0,0.0,1.0
1364.99,HP,8.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.7,257.8,19.9,AMD,AMD,0.0,4000.0,WINDOWS,2.38,7983.0,914.0,1.0,0.0
1239.99,ASUS,16.0,DDR5,17.3,FHD,2073600.0,144.0,IPS,394.0,264.0,22.9,AMD,NVIDIA,0.0,512.0,WINDOWS,2.6,14193.0,5936.0,1.0,0.0
5739.0,MSI,32.0,DDR5,15.6,4K UHD,8294400.0,120.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,0.0,8000.0,WINDOWS,2.38,17166.0,12769.0,1.0,0.0
449.0,ASUS,4.0,DDR4,15.6,FHD,2073600.0,60.0,TN,357.2,230.4,19.9,INTEL,INTEL,0.0,128.0,WINDOWS,1.75,2015.0,425.0,0.0,1.0
469.0,LENOVO,12.0,DDR4,14.0,FHD,2073600.0,60.0,TN,327.1,241.0,19.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.5,5125.0,1435.0,0.0,1.0
2719.99,ASUS,32.0,DDR5,17.3,QHD,3686400.0,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,0.0,2000.0,WINDOWS,2.8,34357.0,10610.0,1.0,0.0
799.0,LENOVO,8.0,LPDDR5,16.0,2.5K,3686400.0,60.0,IPS,361.51,249.65,19.2,INTEL,INTEL,0.0,256.0,WINDOWS,2.1,9469.0,1097.0,1.0,0.0
1199.0,HP,32.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,325.1,216.6,17.0,AMD,AMD,0.0,2000.0,WINDOWS,1.41,10523.0,1129.0,1.0,0.0
1015.0,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.7,9933.0,1435.0,1.0,0.0
1469.99,ASUS,16.0,LPDDR5,15.6,2.8K,4665600.0,120.0,OLED,3552.0,229.0,18.9,INTEL,INTEL,0.0,4000.0,WINDOWS,1.8,15486.0,1435.0,1.0,0.0
839.99,DELL,12.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,17.5,INTEL,INTEL,1000.0,256.0,WINDOWS,1.73,5125.0,1435.0,1.0,0.0
839.99,DELL,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,17.5,INTEL,INTEL,1000.0,512.0,WINDOWS,1.73,5002.0,1097.0,1.0,0.0
3979.0,MSI,64.0,DDR5,15.6,QHD,3686400.0,240.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.38,15486.0,12769.0,1.0,0.0
885.99,ACER,40.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,363.2,236.2,19.8,INTEL,INTEL,0.0,2000.0,WINDOWS,2.1,13001.0,1191.0,1.0,0.0
429.0,LENOVO,20.0,DDR4,15.6,FHD,2073600.0,60.0,TN,360.2,236.0,17.9,INTEL,INTEL,0.0,128.0,WINDOWS,1.55,1792.0,313.0,1.0,0.0
759.0,LENOVO,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,365.0,240.0,18.9,AMD,AMD,0.0,512.0,WINDOWS,1.78,7983.0,914.0,0.0,1.0
3239.0,ASUS,16.0,DDR5,16.0,WQXGA,4096000.0,240.0,IPS,355.0,246.0,19.9,INTEL,NVIDIA,0.0,4000.0,WINDOWS,2.1,19272.0,11933.0,1.0,0.0
1389.0,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,360.1,233.9,17.8,INTEL,INTEL,0.0,2000.0,WINDOWS,1.75,7885.0,1435.0,0.0,1.0
1841.1,MSI,32.0,LPDDR5,16.0,WQXGA,4096000.0,165.0,IPS,358.0,258.55,16.85,INTEL,INTEL,0.0,2000.0,WINDOWS,2.1,11870.0,1435.0,1.0,0.0
629.99,DELL,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,363.9,249.0,18.0,AMD,AMD,1000.0,256.0,WINDOWS,1.96,2901.0,691.0,0.0,1.0
1449.99,DELL,16.0,DDR4,16.0,WUXGA,2304000.0,60.0,IPS,356.78,251.88,15.9,INTEL,INTEL,0.0,1000.0,WINDOWS,2.06,9933.0,1435.0,1.0,0.0
779.0,DELL,8.0,DDR4,15.6,HD,1049088.0,60.0,TN,361.0,240.9,18.0,INTEL,INTEL,0.0,256.0,WINDOWS,1.79,5002.0,1097.0,0.0,1.0
1749.0,HP,16.0,DDR5,14.0,FHD+,2304000.0,60.0,IPS,316.46,223.52,19.0,INTEL,INTEL,0.0,512.0,WINDOWS,1.47,9933.0,1435.0,1.0,0.0
699.0,HP,32.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.0,242.0,17.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.7,5002.0,1097.0,0.0,1.0
1804.0,LENOVO,16.0,LPDDR5,16.0,WUXGA,2304000.0,60.0,IPS,361.98,255.5,20.5,AMD,AMD,0.0,2000.0,WINDOWS,1.73,10419.0,2282.0,0.0,1.0
989.0,LENOVO,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.2,235.8,19.9,INTEL,INTEL,1000.0,1000.0,WINDOWS,1.7,5125.0,1435.0,1.0,0.0
2409.0,MSI,16.0,DDR5,17.3,QHD,3686400.0,240.0,IPS,397.0,284.0,25.9,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.9,19686.0,11652.0,1.0,0.0
1070.0,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,19.0,INTEL,INTEL,0.0,1000.0,WINDOWS,1.7,7916.0,1097.0,1.0,0.0
1209.99,DELL,32.0,DDR4,15.6,FHD,2073600.0,120.0,IPS,358.5,235.56,16.96,INTEL,INTEL,0.0,1000.0,WINDOWS,1.73,7885.0,1435.0,1.0,0.0
1149.0,HP,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,360.1,233.9,17.8,INTEL,INTEL,0.0,1000.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
729.99,LENOVO,8.0,DDR4,16.0,WQXGA,4096000.0,60.0,IPS,356.0,251.0,16.9,AMD,AMD,0.0,512.0,WINDOWS,1.9,9513.0,1076.0,0.0,1.0
1579.0,LENOVO,40.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.2,235.8,19.9,INTEL,INTEL,2000.0,2000.0,WINDOWS,1.7,5125.0,1435.0,1.0,0.0
649.0,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.4,233.9,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.74,7885.0,1435.0,1.0,0.0
1699.99,HP,64.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.0,257.8,20.6,INTEL,INTEL,0.0,2000.0,WINDOWS,2.05,5125.0,1435.0,1.0,0.0
969.0,LENOVO,40.0,DDR4,15.6,FHD,2073600.0,60.0,TN,359.2,236.5,19.9,AMD,AMD,0.0,512.0,WINDOWS,1.63,10523.0,1129.0,1.0,0.0
999.99,ACER,40.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,363.4,238.5,17.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.65,5125.0,1435.0,1.0,0.0
699.99,ACER,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,363.4,238.5,17.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.65,5125.0,1435.0,1.0,0.0
699.99,DYNABOOK,8.0,DDR4,13.3,FHD,2073600.0,60.0,IPS,306.0,210.0,17.9,INTEL,INTEL,0.0,256.0,WINDOWS,0.9,9469.0,1097.0,0.0,1.0
2999.99,DELL,16.0,DDR4,15.6,UHD+,9216000.0,60.0,IPS,344.7,230.1,18.0,INTEL,NVIDIA,0.0,1000.0,WINDOWS,1.83,9400.0,3544.0,1.0,0.0
869.99,HP,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,322.0,209.0,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.56,7916.0,1097.0,1.0,0.0
749.99,HP,16.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.7,257.8,19.9,AMD,AMD,1000.0,256.0,WINDOWS,2.38,7983.0,914.0,1.0,0.0
1299.99,MSI,16.0,DDR5,15.6,FHD,2073600.0,144.0,IPS,359.36,250.34,21.95,INTEL,NVIDIA,0.0,512.0,WINDOWS,1.98,14196.0,6518.0,1.0,0.0
369.99,HP,8.0,DDR4,14.0,HD,1049088.0,60.0,TN,324.0,225.0,17.9,AMD,AMD,0.0,256.0,WINDOWS,1.46,1839.0,451.0,0.0,1.0
794.99,HP,8.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,400.0,257.8,20.6,INTEL,INTEL,0.0,512.0,WINDOWS,2.05,5002.0,1097.0,1.0,0.0
2479.0,ASUS,64.0,DDR5,18.0,WQXGA,4096000.0,240.0,IPS,399.0,294.0,23.1,INTEL,NVIDIA,0.0,2000.0,WINDOWS,3.0,30647.0,19414.0,1.0,0.0
3549.0,ASUS,64.0,DDR5,18.0,WQXGA,4096000.0,240.0,IPS,399.0,294.0,23.1,INTEL,NVIDIA,0.0,4000.0,WINDOWS,3.0,30647.0,11933.0,1.0,0.0
1624.99,HP,64.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,2000.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
1699.99,MSI,32.0,DDR5,15.6,FHD,2073600.0,144.0,IPS,359.36,250.34,21.95,INTEL,NVIDIA,0.0,2000.0,WINDOWS,1.98,14196.0,6518.0,1.0,0.0
969.99,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.7,5002.0,1097.0,1.0,0.0
479.99,HP,8.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,17.9,AMD,AMD,0.0,256.0,WINDOWS,1.74,1839.0,451.0,0.0,1.0
3739.99,MSI,32.0,DDR5,15.6,FHD,2073600.0,144.0,IPS,359.0,259.0,24.9,INTEL,NVIDIA,0.0,8000.0,WINDOWS,2.25,13001.0,12022.0,1.0,0.0
729.0,MSI,16.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,358.9,253.74,21.59,INTEL,NVIDIA,0.0,512.0,WINDOWS,1.85,8649.0,2877.0,1.0,0.0
889.0,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.4,233.9,19.9,AMD,AMD,0.0,1000.0,WINDOWS,1.74,7983.0,914.0,1.0,0.0
2189.0,MSI,64.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.38,12390.0,10741.0,1.0,0.0
924.99,LENOVO,40.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,399.0,274.0,19.9,AMD,AMD,0.0,2000.0,WINDOWS,2.04,7983.0,914.0,1.0,0.0
1125.0,HP,16.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,1000.0,512.0,WINDOWS,1.75,5002.0,1097.0,0.0,1.0
1839.0,HP,16.0,DDR4,16.1,FHD,2073600.0,144.0,IPS,369.06,245.11,22.6,AMD,NVIDIA,0.0,1000.0,WINDOWS,2.3,12472.0,4713.0,1.0,0.0
