price,brand,ram,ram_type,display_size,display_type,resolution,screen_rate,screen_panel,length,width,height,cpu_brand,gpu_brand,ssd,os,weight,cpu_point,gpu_point,features
1699.74,MSI,16.0,DDR5,17.3,FHD,1920 x 1080,144.0,IPS,397.0,268.4,25.9,INTEL,NVIDIA,1000.0,WINDOWS,2.9,16894.0,8864.0,FINGERPRINT READER
618.0,LENOVO,16.0,LPDDR4X,14.0,FHD,1920 x 1080,,IPS,321.5,217.5,17.9,AMD,AMD,512.0,WINDOWS,1.5,8919.0,1129.0,FINGERPRINT READER
2034.99,ASUS,16.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,1000.0,WINDOWS,2.8,34357.0,10610.0,FINGERPRINT READER
1094.99,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,1000.0,WINDOWS,1.75,7885.0,1435.0,FINGERPRINT READER
1299.0,HP,64.0,DDR4,17.3,HD+,1600 x 900,,TN,400.0,257.8,20.6,INTEL,INTEL,2000.0,WINDOWS,2.05,7885.0,1435.0,FINGERPRINT READER
1249.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,512.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
2919.0,ASUS,16.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,4000.0,WINDOWS,2.8,34357.0,10610.0,FINGERPRINT READER
1029.0,LENOVO,24.0,DDR4,16.0,WUXGA,1920 x 1200,,IPS,361.9,255.5,20.5,INTEL,INTEL,1000.0,WINDOWS,1.65,7916.0,1097.0,FINGERPRINT READER
839.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,9933.0,1435.0,WEB CAMERA
1554.0,ASUS,16.0,DDR5,17.3,FHD,1920 x 1080,144.0,IPS,395.0,264.0,22.9,AMD,NVIDIA,2000.0,WINDOWS,2.6,13862.0,8530.0,FINGERPRINT READER
1179.99,LENOVO,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.2,237.0,19.93,INTEL,INTEL,512.0,WINDOWS,1.76,7885.0,1435.0,WEB CAMERA
2779.0,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,2000.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
924.99,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,9933.0,1435.0,WEB CAMERA
1404.99,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,9933.0,1435.0,WEB CAMERA
1279.99,HP,64.0,DDR4,15.6,HD,1366 x 768,,TN,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,,1097.0,WEB CAMERA
2729.99,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,8000.0,WINDOWS,1.75,7885.0,1435.0,FINGERPRINT READER
1939.0,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,512.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
1864.99,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,229.1,18.54,INTEL,INTEL,2000.0,WINDOWS,1.7,7885.0,1435.0,FINGERPRINT READER
1479.0,LENOVO,64.0,DDR4,15.6,FHD,1920 x 1080,120.0,IPS,359.6,266.4,21.8,INTEL,NVIDIA,4000.0,WINDOWS,2.31,15486.0,,FINGERPRINT READER
5359.99,HP,32.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,397.25,262.12,27.0,INTEL,NVIDIA,4000.0,WINDOWS,2.79,27070.0,,FINGERPRINT READER
2449.0,HP,64.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,225.0,17.9,AMD,AMD,4000.0,WINDOWS,1.46,7135.0,914.0,FINGERPRINT READER
659.0,HP,16.0,LPDDR5,17.3,FHD,1920 x 1080,,IPS,400.81,257.81,19.81,AMD,AMD,2000.0,WINDOWS,2.07,7983.0,914.0,FINGERPRINT READER
5414.0,ACER,32.0,DDR5,15.6,QHD,2560 x 1440,240.0,IPS,359.4,276.4,25.9,INTEL,NVIDIA,8000.0,WINDOWS,2.5,15486.0,11652.0,FINGERPRINT READER
709.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.4,233.9,19.9,AMD,AMD,256.0,WINDOWS,1.74,7983.0,914.0,FINGERPRINT READER
2379.0,MSI,64.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,4000.0,WINDOWS,2.38,12390.0,10741.0,FINGERPRINT READER
3179.0,MSI,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,8000.0,WINDOWS,2.38,12390.0,10741.0,FINGERPRINT READER
2195.0,ASUS,16.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,399.0,268.0,22.1,AMD,NVIDIA,4000.0,WINDOWS,2.6,,4970.0,FINGERPRINT READER
3999.0,ALIENWARE,32.0,DDR5,17.3,FHD,1920 x 1080,360.0,IPS,399.23,299.57,20.9,INTEL,NVIDIA,4000.0,WINDOWS,2.96,16894.0,,FINGERPRINT READER
1029.0,ACER,20.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.4,238.5,17.9,INTEL,INTEL,128.0,WINDOWS,1.65,5125.0,1435.0,FINGERPRINT READER
2099.0,LENOVO,16.0,LPDDR5,14.0,WUXGA,1920 x 1200,,IPS,315.6,222.5,14.95,INTEL,INTEL,2000.0,WINDOWS,1.12,9933.0,1435.0,FINGERPRINT READER
1349.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,229.1,18.54,INTEL,INTEL,1000.0,WINDOWS,1.7,9933.0,1435.0,FINGERPRINT READER
549.0,ASUS,12.0,DDR4,15.6,FHD,1920 x 1080,,TN,357.2,230.4,19.9,INTEL,INTEL,512.0,WINDOWS,1.75,2015.0,378.0,FINGERPRINT READER
1109.0,HP,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,225.0,17.9,AMD,AMD,1000.0,WINDOWS,1.46,7135.0,914.0,WEB CAMERA
2439.0,MSI,64.0,DDR5,17.3,FHD,1920 x 1080,144.0,IPS,397.0,268.4,25.9,INTEL,NVIDIA,2000.0,WINDOWS,2.9,16894.0,8864.0,FINGERPRINT READER
1299.99,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.0,233.8,19.2,INTEL,INTEL,2000.0,WINDOWS,1.69,4769.0,1097.0,FINGERPRINT READER
709.99,HP,32.0,DDR4,14.0,HD,1366 x 768,,TN,324.0,225.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.46,3056.0,378.0,FINGERPRINT READER
869.99,LENOVO,16.0,DDR5,15.6,FHD,1920 x 1080,120.0,IPS,356.6,266.4,21.8,AMD,NVIDIA,1000.0,WINDOWS,2.32,10305.0,5333.0,FINGERPRINT READER
2299.0,MSI,64.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.0,273.0,27.2,INTEL,NVIDIA,1000.0,WINDOWS,2.8,15486.0,10741.0,FINGERPRINT READER
2049.0,MSI,32.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.0,273.0,27.2,INTEL,NVIDIA,1000.0,WINDOWS,2.8,15486.0,10741.0,FINGERPRINT READER
4299.0,MSI,16.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.0,273.0,27.2,INTEL,NVIDIA,8000.0,WINDOWS,2.8,15486.0,8864.0,FINGERPRINT READER
1139.98,ACER,8.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,363.4,255.0,23.9,INTEL,NVIDIA,256.0,WINDOWS,2.3,4666.0,4970.0,FINGERPRINT READER
2534.0,MSI,32.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.0,273.0,24.2,INTEL,NVIDIA,512.0,WINDOWS,2.66,15486.0,8290.0,FINGERPRINT READER
3359.0,MSI,32.0,DDR5,17.3,FHD,1920 x 1080,144.0,IPS,397.0,268.4,25.9,INTEL,NVIDIA,8000.0,WINDOWS,2.9,16894.0,8864.0,FINGERPRINT READER
348.33,HP,4.0,LPDDR4,14.0,HD,1366 x 768,,TN,325.7,218.5,17.8,INTEL,INTEL,64.0,CHROME OS,1.46,1259.0,112.0,WEB CAMERA
3219.99,MSI,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.1,259.08,24.89,INTEL,NVIDIA,1000.0,WINDOWS,2.1,12390.0,5294.0,FINGERPRINT READER
1289.0,LENOVO,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.2,235.8,19.9,INTEL,INTEL,256.0,WINDOWS,1.7,5125.0,1435.0,FINGERPRINT READER
549.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,TN,358.5,242.0,17.9,AMD,AMD,256.0,WINDOWS,1.74,7135.0,914.0,WEB CAMERA
1549.0,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,229.1,18.54,INTEL,INTEL,2000.0,WINDOWS,1.7,7885.0,1435.0,WEB CAMERA
2299.99,HP,32.0,DDR4,16.0,WQUXGA,3840 x 2400,,OLED,357.86,245.36,19.81,INTEL,INTEL,2000.0,WINDOWS,2.01,9933.0,3881.0,FINGERPRINT READER
789.0,ASUS,8.0,LPDDR4X,14.0,FHD,1920 x 1080,,IPS,319.0,199.0,18.2,AMD,NVIDIA,1000.0,WINDOWS,1.15,,1351.0,FINGERPRINT READER
2843.77,ASUS,16.0,LPDDR4X,14.0,FHD,1920 x 1080,,IPS,319.0,199.0,17.9,INTEL,NVIDIA,512.0,WINDOWS,1.19,5125.0,2140.0,WEB CAMERA
1049.0,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,254.0,21.7,INTEL,NVIDIA,1000.0,WINDOWS,1.86,8200.0,7534.0,FINGERPRINT READER
1449.0,MSI,16.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,397.0,260.0,22.0,INTEL,NVIDIA,512.0,WINDOWS,2.3,7213.0,7534.0,FINGERPRINT READER
576.49,DELL,4.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.1,249.0,19.5,AMD,AMD,256.0,WINDOWS,1.88,,787.0,WEB CAMERA
639.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.0,246.0,17.0,INTEL,INTEL,256.0,WINDOWS,2.05,2204.0,378.0,FINGERPRINT READER
1195.0,DELL,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,357.8,236.2,19.9,INTEL,INTEL,512.0,WINDOWS,1.59,4769.0,1097.0,FINGERPRINT READER
699.0,ACER,8.0,DDR4,17.3,FHD,1920 x 1080,,IPS,403.5,263.7,19.9,INTEL,INTEL,512.0,WINDOWS,2.6,5002.0,1097.0,FINGERPRINT READER
849.0,MSI,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,356.8,233.7,16.9,INTEL,INTEL,512.0,WINDOWS,1.6,,1097.0,FINGERPRINT READER
2551.0,HP,64.0,DDR4,14.0,FHD,1920 x 1080,,IPS,326.3,214.7,17.9,INTEL,INTEL,512.0,WINDOWS,1.33,2204.0,378.0,FINGERPRINT READER
3929.0,ASUS,64.0,DDR5,15.6,QHD,2560 x 1440,240.0,IPS,354.0,259.0,22.6,INTEL,NVIDIA,1000.0,WINDOWS,2.4,16894.0,12769.0,FINGERPRINT READER
1299.0,ACER,16.0,DDR4,14.0,FHD,1920 x 1080,,IPS,322.8,212.2,17.9,AMD,AMD,2000.0,WINDOWS,1.39,9666.0,1129.0,FINGERPRINT READER
1669.0,LENOVO,32.0,DDR4,16.0,QHD,2560 x 1600,165.0,IPS,356.0,264.2,21.7,AMD,NVIDIA,1000.0,WINDOWS,2.45,12472.0,8841.0,FINGERPRINT READER
498.0,HP,8.0,DDR4,14.0,HD,1366 x 768,,TN,324.0,221.0,18.7,INTEL,INTEL,256.0,WINDOWS,1.61,3056.0,,WEB CAMERA
549.0,ASUS,8.0,DDR4,,,,,,357.2,230.4,19.9,AMD,AMD,256.0,WINDOWS,1.75,1839.0,451.0,FINGERPRINT READER
1999.0,LENOVO,64.0,DDR4,16.0,WQXGA,2560 x 1600,165.0,IPS,356.0,261.0,20.1,AMD,NVIDIA,2000.0,WINDOWS,2.5,12472.0,10741.0,FINGERPRINT READER
3199.0,LENOVO,64.0,DDR4,16.0,UHD+,3840 x 2400,,IPS,359.5,253.8,17.7,INTEL,NVIDIA,1000.0,WINDOWS,1.81,12390.0,,FINGERPRINT READER
938.0,HP,16.0,DDR4,14.0,FHD,1920 x 1080,,IPS,326.3,214.7,17.9,INTEL,INTEL,512.0,WINDOWS,1.33,2204.0,378.0,FINGERPRINT READER
499.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,17.9,AMD,AMD,256.0,WINDOWS,1.74,7135.0,914.0,WEB CAMERA
219.99,LENOVO,4.0,DDR4,14.0,FHD,1920 x 1080,,TN,327.1,235.0,17.9,INTEL,INTEL,128.0,WINDOWS,1.4,842.0,112.0,FINGERPRINT READER
1599.99,ASUS,32.0,DDR4,15.6,FHD,1920 x 1080,300.0,IPS,354.9,259.9,22.9,AMD,NVIDIA,2000.0,WINDOWS,2.3,,5936.0,FINGERPRINT READER
219.99,LENOVO,4.0,DDR4,11.6,HD,1366 x 768,,IPS,290.0,204.0,20.9,INTEL,INTEL,32.0,CHROME OS,1.31,842.0,112.0,FINGERPRINT READER
989.0,ACER,8.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,363.4,255.0,23.9,INTEL,NVIDIA,1000.0,WINDOWS,2.3,4666.0,4970.0,FINGERPRINT READER
884.0,HP,16.0,DDR4,14.0,HD,1366 x 768,,TN,324.0,225.0,17.9,AMD,AMD,128.0,WINDOWS,1.46,5296.0,746.0,WEB CAMERA
714.0,HP,16.0,DDR4,14.0,HD,1366 x 768,,TN,324.0,225.0,17.9,AMD,AMD,128.0,WINDOWS,1.46,5296.0,746.0,WEB CAMERA
1025.0,ASUS,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,220.0,18.2,AMD,AMD,512.0,WINDOWS,1.5,7135.0,914.0,FINGERPRINT READER
1449.0,ASUS,8.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,360.0,262.0,25.8,AMD,NVIDIA,512.0,WINDOWS,2.2,,3422.0,FINGERPRINT READER
299.0,LENOVO,4.0,DDR4,11.6,HD,1366 x 768,,IPS,281.7,198.0,17.5,AMD,AMD,128.0,WINDOWS,1.13,,451.0,WEB CAMERA
999.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,512.0,WINDOWS,1.75,5481.0,1435.0,WEB CAMERA
4299.0,GIGABYTE,32.0,DDR5,16.0,WQUXGA,3840 x 2400,,OLED,356.0,248.5,22.4,INTEL,NVIDIA,2000.0,WINDOWS,2.3,16894.0,,FINGERPRINT READER
229.0,ACER,8.0,DDR4,13.5,2K,2256 x 1504,,IPS,300.6,235.0,16.8,INTEL,INTEL,128.0,CHROME OS,1.37,2204.0,378.0,BACKLIT KEYBOARD
1599.99,LENOVO,16.0,DDR4,15.6,FHD,1920 x 1080,,TN,356.6,233.1,16.9,AMD,AMD,512.0,WINDOWS,1.66,7138.0,914.0,FINGERPRINT READER
4999.0,LENOVO,32.0,DDR4,16.0,UHD+,3840 x 2400,,IPS,359.5,253.8,17.7,INTEL,NVIDIA,4000.0,WINDOWS,1.81,12116.0,5232.0,FINGERPRINT READER
799.99,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,256.0,WINDOWS,1.75,5002.0,1097.0,WEB CAMERA
349.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,17.9,AMD,AMD,256.0,WINDOWS,1.74,,451.0,WEB CAMERA
659.95,LENOVO,32.0,DDR4,14.0,HD,1366 x 768,,TN,329.0,242.0,19.9,AMD,AMD,500.0,WINDOWS,1.75,,691.0,WEB CAMERA
2299.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.9,260.0,19.8,INTEL,NVIDIA,512.0,WINDOWS,2.23,7213.0,,FINGERPRINT READER
6099.0,MSI,32.0,DDR5,15.6,4K UHD,3840 x 2160,120.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,8000.0,WINDOWS,2.38,17166.0,12769.0,FINGERPRINT READER
2799.99,ASUS,32.0,DDR4,15.6,4K UHD,3840 x 2160,,OLED,359.0,249.0,21.5,INTEL,NVIDIA,1000.0,WINDOWS,2.4,12128.0,7290.0,FINGERPRINT READER
1199.99,DELL,4.0,DDR4,15.6,FHD,1920 x 1080,120.0,IPS,357.26,272.11,21.32,INTEL,NVIDIA,512.0,WINDOWS,2.81,8649.0,5936.0,FINGERPRINT READER
1800.0,ASUS,16.0,DDR4,14.0,2.8K,2880 x 1800,90.0,OLED,317.4,228.5,19.2,AMD,NVIDIA,1000.0,WINDOWS,1.4,12472.0,,WEB CAMERA
598.76,LENOVO,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,356.6,233.1,16.9,INTEL,INTEL,512.0,WINDOWS,1.66,5002.0,1097.0,FINGERPRINT READER
863.56,LENOVO,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,329.0,227.0,17.9,INTEL,INTEL,256.0,WINDOWS,1.47,5002.0,1097.0,FINGERPRINT READER
1169.9,ASUS,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,354.9,259.9,22.9,AMD,NVIDIA,1000.0,WINDOWS,2.3,,8841.0,FINGERPRINT READER
1509.99,ASUS,16.0,DDR5,15.6,FHD,1920 x 1080,144.0,IPS,354.0,251.0,19.9,INTEL,NVIDIA,2000.0,WINDOWS,2.0,13001.0,,FINGERPRINT READER
2399.0,MSI,16.0,DDR5,17.3,FHD,1920 x 1080,360.0,IPS,397.0,284.0,25.9,INTEL,NVIDIA,1000.0,WINDOWS,2.9,19686.0,13304.0,FINGERPRINT READER
4154.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,357.88,255.01,23.5,INTEL,NVIDIA,8000.0,WINDOWS,2.29,13001.0,4713.0,FINGERPRINT READER
3249.0,PANASONIC,16.0,DDR4,14.0,HD,1366 x 768,,IPS,354.4,271.8,33.0,INTEL,INTEL,4000.0,WINDOWS,2.08,4769.0,1097.0,WEB CAMERA
1199.99,ACER,32.0,DDR5,17.3,FHD,1920 x 1080,144.0,IPS,400.5,294.5,27.9,AMD,NVIDIA,2000.0,WINDOWS,3.0,14193.0,4713.0,FINGERPRINT READER
530.86,HP,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,225.0,17.9,AMD,AMD,256.0,WINDOWS,1.46,7135.0,914.0,WEB CAMERA
363.57,LENOVO,4.0,DDR4,11.6,HD,1366 x 768,,IPS,300.0,210.0,22.5,INTEL,INTEL,512.0,WINDOWS,1.54,1259.0,112.0,FINGERPRINT READER
1189.99,LENOVO,16.0,LPDDR5,14.0,2.2K,2240 x 1400,,IPS,316.66,220.25,17.35,INTEL,INTEL,1000.0,WINDOWS,1.45,7885.0,1435.0,FINGERPRINT READER
779.99,HP,20.0,DDR4,15.6,FHD,1920 x 1080,,TN,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,3240.0,425.0,FINGERPRINT READER
859.99,HP,20.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,256.0,WINDOWS,1.7,5125.0,1435.0,WEB CAMERA
1299.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,NVIDIA,1000.0,WINDOWS,1.75,7885.0,2373.0,FINGERPRINT READER
3799.0,HP,32.0,DDR5,16.0,WQUXGA,3840 x 2400,,IPS,356.1,242.31,18.28,INTEL,NVIDIA,512.0,WINDOWS,1.72,17166.0,3370.0,FINGERPRINT READER
2229.0,LENOVO,32.0,LPDDR5,14.0,WUXGA,1920 x 1200,,IPS,315.6,222.5,14.95,INTEL,INTEL,256.0,WINDOWS,1.12,13075.0,1435.0,FINGERPRINT READER
619.0,ASUS,16.0,DDR4,15.6,FHD,1920 x 1080,,TN,359.8,235.3,18.6,INTEL,INTEL,1000.0,WINDOWS,1.8,3056.0,,FINGERPRINT READER
2110.03,ACER,16.0,DDR4,15.6,FHD,1920 x 1080,240.0,IPS,363.4,259.1,19.9,INTEL,NVIDIA,512.0,WINDOWS,2.1,7213.0,6426.0,FINGERPRINT READER
862.39,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,512.0,WINDOWS,1.75,5125.0,1435.0,WEB CAMERA
1198.0,LG,16.0,LPDDR4X,17.3,WQXGA,2560 x 1600,,IPS,380.2,260.1,17.8,INTEL,INTEL,1000.0,WINDOWS,1.35,5125.0,1435.0,FINGERPRINT READER
679.0,ASUS,8.0,LPDDR4X,14.0,FHD,1920 x 1080,,IPS,319.0,199.0,18.2,AMD,NVIDIA,256.0,WINDOWS,1.15,,1351.0,WEB CAMERA
229.99,SAMSUNG,4.0,LPDDR4,11.6,HD,1366 x 768,,TN,287.9,202.3,16.7,INTEL,INTEL,32.0,CHROME OS,1.18,,112.0,WEB CAMERA
549.0,HP,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,225.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.46,2015.0,425.0,FINGERPRINT READER
407.94,DELL,8.0,DDR4,15.6,HD,1366 x 768,,TN,380.0,258.0,22.7,INTEL,INTEL,128.0,WINDOWS,2.0,2015.0,425.0,FINGERPRINT READER
1399.99,DELL,16.0,DDR4,15.6,FHD,1920 x 1080,,TN,376.0,251.0,24.3,INTEL,INTEL,512.0,WINDOWS,1.97,,384.0,MICROPHONE
1799.0,DELL,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,364.0,273.0,23.7,INTEL,NVIDIA,512.0,WINDOWS,2.77,,5931.0,WEB CAMERA
426.11,ACER,4.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.4,247.5,17.9,AMD,AMD,128.0,WINDOWS,1.9,,451.0,WEB CAMERA
1089.0,LENOVO,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,365.0,260.0,25.9,INTEL,NVIDIA,256.0,WINDOWS,2.3,,5558.0,FINGERPRINT READER
249.0,ACER,4.0,LPDDR4,15.6,HD,1366 x 768,,TN,366.4,250.5,20.3,INTEL,INTEL,64.0,CHROME OS,1.9,,112.0,WEB CAMERA
906.5,LENOVO,16.0,DDR4,15.6,FHD,1920 x 1080,120.0,IPS,363.0,259.1,23.5,INTEL,NVIDIA,512.0,WINDOWS,2.3,7213.0,3544.0,FINGERPRINT READER
179.0,ASUS,4.0,DDR4,14.0,HD,1366 x 768,,TN,323.0,229.0,16.0,INTEL,INTEL,32.0,CHROME OS,1.22,173.0,,WEB CAMERA
429.98,HP,4.0,LPDDR4,11.6,HD,1366 x 768,,IPS,208.0,306.0,19.5,INTEL,INTEL,64.0,CHROME OS,1.4,173.0,,WEB CAMERA
2499.0,HP,16.0,DDR4,16.1,FHD,1920 x 1080,,IPS,370.0,260.0,23.6,AMD,NVIDIA,4000.0,WINDOWS,2.46,9513.0,5970.0,FINGERPRINT READER
3479.0,HP,16.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,225.0,17.9,AMD,AMD,8000.0,WINDOWS,1.46,7135.0,914.0,WEB CAMERA
2605.0,ASUS,32.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,399.0,268.0,22.1,AMD,NVIDIA,4000.0,WINDOWS,2.6,,4970.0,FINGERPRINT READER
2755.0,HP,64.0,DDR5,16.1,FHD,1920 x 1080,,IPS,369.06,247.9,23.0,INTEL,NVIDIA,2000.0,WINDOWS,2.41,15486.0,8864.0,FINGERPRINT READER
5739.99,MSI,64.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,397.6,283.5,20.1,INTEL,NVIDIA,4000.0,WINDOWS,2.8,19272.0,,FINGERPRINT READER
3049.0,DELL,20.0,DDR5,17.0,UHD+,3840 x 2400,,IPS,374.48,248.08,19.54,INTEL,NVIDIA,1000.0,WINDOWS,2.57,15486.0,7290.0,FINGERPRINT READER
1539.99,DELL,64.0,DDR4,15.6,FHD,1920 x 1080,120.0,IPS,358.5,235.56,16.96,INTEL,INTEL,2000.0,WINDOWS,1.73,7885.0,1435.0,FINGERPRINT READER
1379.99,DELL,32.0,DDR4,15.6,FHD,1920 x 1080,120.0,IPS,358.5,235.56,16.96,INTEL,INTEL,2000.0,WINDOWS,1.73,7885.0,1435.0,FINGERPRINT READER
2519.0,GIGABYTE,64.0,DDR4,16.0,WQUXGA,3840 x 2400,,OLED,356.0,248.5,22.4,INTEL,NVIDIA,4000.0,WINDOWS,2.3,15486.0,,FINGERPRINT READER
2714.0,GIGABYTE,64.0,DDR4,16.0,WQUXGA,3840 x 2400,,OLED,356.0,248.5,22.4,INTEL,NVIDIA,4000.0,WINDOWS,2.3,15486.0,,FINGERPRINT READER
1335.0,HP,8.0,DDR4,17.3,HD+,1600 x 900,,TN,400.0,257.8,20.6,INTEL,INTEL,128.0,WINDOWS,2.05,5002.0,1097.0,FINGERPRINT READER
1305.0,HP,16.0,DDR4,17.3,HD+,1600 x 900,,TN,400.0,257.8,20.6,INTEL,INTEL,,WINDOWS,2.05,5002.0,1097.0,FINGERPRINT READER
2389.0,ASUS,40.0,DDR4,15.6,FHD,1920 x 1080,240.0,IPS,360.0,252.0,19.9,INTEL,NVIDIA,1000.0,WINDOWS,2.0,6570.0,8107.0,FINGERPRINT READER
1707.56,HP,16.0,DDR5,14.0,WUXGA,1920 x 1200,,IPS,315.46,244.02,19.3,INTEL,INTEL,256.0,WINDOWS,1.36,7779.0,1097.0,FINGERPRINT READER
670.99,LENOVO,20.0,DDR4,14.0,FHD,1920 x 1080,,TN,327.1,241.0,19.9,INTEL,INTEL,512.0,WINDOWS,1.5,2204.0,378.0,WEB CAMERA
1389.99,LENOVO,40.0,DDR4,15.6,FHD,1920 x 1080,,TN,365.0,240.0,18.9,INTEL,INTEL,1000.0,WINDOWS,1.7,7916.0,1097.0,FINGERPRINT READER
3069.99,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,8000.0,WINDOWS,1.75,7885.0,1435.0,FINGERPRINT READER
829.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,512.0,WINDOWS,1.75,7885.0,1435.0,FINGERPRINT READER
2459.0,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,AMD,AMD,1000.0,WINDOWS,1.75,8919.0,1129.0,FINGERPRINT READER
439.0,ACER,20.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.4,238.5,17.9,INTEL,INTEL,1000.0,WINDOWS,1.65,3056.0,,FINGERPRINT READER
269.0,LENOVO,4.0,DDR4,14.0,HD,1366 x 768,,TN,325.3,216.5,17.9,INTEL,INTEL,128.0,WINDOWS,1.32,1456.0,,FINGERPRINT READER
